meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,swim_time_as_time,alt_adjust_flag,converted_time_flag,elig_period_code,standard_name,RANK,full_desc_intl,fina_points,meet_city,country_code,time_is_for_ineligible_secondary_team_yn
"9th Meeting Coimbra / XXVIII Torneio Internacional","1:57.36","5/29/2016","200 Butterfly LCM Male","POR","Portugal","Nascimento, Miguel","M","1/19/1995","73","1/1/1900 12:01:57 AM","","","","""B""","42","200 Metres Butterfly Male LC","857","Coimbra","POR","N"
"2016 Atlanta Classic Swim Meet","1:57.37","5/14/2016","200 Butterfly LCM Male","SIN","Singapore","Schooling, Joseph","M","6/16/1995","73","1/1/1900 12:01:57 AM","","","","""B""","44","200 Metres Butterfly Male LC","857","Atlanta","USA","N"
"Sa National Aquatic Championships","1:57.38","4/12/2016","200 Butterfly LCM Male","RSA","South Africa","Rousseau, Sebastien","M","9/10/1990","73","1/1/1900 12:01:57 AM","","","","""B""","45","200 Metres Butterfly Male LC","857","Durban","RSA","N"
"U.S. Olympic Team Trials - Swimming","1:57.41","6/28/2016","200 Butterfly LCM Male","USA","United States","Higgins, Kyle","M","1/6/1995","73","1/1/1900 12:01:57 AM","","","","""B""","46","200 Metres Butterfly Male LC","856","Omaha, NE","USA","N"
"U.S. Olympic Team Trials - Swimming","1:57.42","6/28/2016","200 Butterfly LCM Male","USA","United States","Clary, Tyler","M","3/12/1989","73","1/1/1900 12:01:57 AM","","","","""B""","47","200 Metres Butterfly Male LC","856","Omaha, NE","USA","N"
"U.S. Olympic Team Trials - Swimming","1:57.43","6/28/2016","200 Butterfly LCM Male","USA","United States","Bollier, Bobby","M","8/22/1989","73","1/1/1900 12:01:57 AM","","","","""B""","48","200 Metres Butterfly Male LC","856","Omaha, NE","USA","N"
"Maria Lenk Trophy - Test Event","1:57.44","4/17/2016","200 Butterfly LCM Male","BRA","Brazil","Lanza, Vini","M","3/22/1997","73","1/1/1900 12:01:57 AM","","","","""B""","49","200 Metres Butterfly Male LC","856","Rio de Janeiro","BRA","N"
"Polish Championships","1:57.54","5/27/2016","200 Butterfly LCM Male","POL","Poland","Poprawa, Michal","M","11/2/1994","73","1/1/1900 12:01:57 AM","","","","""B""","50","200 Metres Butterfly Male LC","853","Szczecin","POL","N"
"LEN European Aquatics Champs","2:07.30","5/16/2016","200 Individual Medley LCM Female","HUN","Hungary","Hosszu, Katinka","F","5/3/1989","75","1/1/1900 12:02:07 AM","","","","""A""","1","200 Metres Individual Medley Female LC","973","London","GBR","N"
"LEN European Aquatics Champs","2:09.03","5/16/2016","200 Individual Medley LCM Female","GBR","Great Britain","O'Connor, Siobhan-Marie","F","11/29/1995","75","1/1/1900 12:02:09 AM","","","","""A""","2","200 Metres Individual Medley Female LC","934","London","GBR","N"
"U.S. Olympic Team Trials - Swimming","2:09.54","6/29/2016","200 Individual Medley LCM Female","USA","United States","DiRado, Maya","F","4/5/1993","75","1/1/1900 12:02:09 AM","","","","""A""","3","200 Metres Individual Medley Female LC","923","Omaha, NE","USA","N"
"Russian National Championships","2:09.56","4/16/2016","200 Individual Medley LCM Female","RUS","Russia","Andreeva, Viktoriya","F","6/21/1992","75","1/1/1900 12:02:09 AM","","","","""A""","4","200 Metres Individual Medley Female LC","923","Moscow","RUS","N"
"Japan Swim 2016","2:09.87","4/7/2016","200 Individual Medley LCM Female","JPN","Japan","Teramura, Miho","F","9/27/1994","75","1/1/1900 12:02:09 AM","","","","""A""","5","200 Metres Individual Medley Female LC","916","Tokyo","JPN","N"
"2016 Australian Champs","2:09.95","4/9/2016","200 Individual Medley LCM Female","AUS","Australia","Coutts, Alicia","F","9/14/1987","75","1/1/1900 12:02:09 AM","","","","""A""","6","200 Metres Individual Medley Female LC","914","Adelaide","AUS","N"
"U.S. Olympic Team Trials - Swimming","2:10.11","6/29/2016","200 Individual Medley LCM Female","USA","United States","Margalis, Melanie","F","12/30/1991","75","1/1/1900 12:02:10 AM","","","","""A""","7","200 Metres Individual Medley Female LC","911","Omaha, NE","USA","N"
"U.S. Olympic Team Trials - Swimming","2:10.16","6/29/2016","200 Individual Medley LCM Female","USA","United States","Leverenz, Caitlin","F","2/26/1991","75","1/1/1900 12:02:10 AM","","","","""A""","8","200 Metres Individual Medley Female LC","910","Omaha, NE","USA","N"
"2016 Konami Open","2:10.51","2/19/2016","200 Individual Medley LCM Female","JPN","Japan","Shimizu, Sakiko","F","4/20/1992","75","1/1/1900 12:02:10 AM","","","","""A""","9","200 Metres Individual Medley Female LC","903","Tokyo","JPN","N"
"Japan Open 2016","2:10.53","5/22/2016","200 Individual Medley LCM Female","JPN","Japan","Watanabe, Kanako","F","11/15/1996","75","1/1/1900 12:02:10 AM","","","","""A""","10","200 Metres Individual Medley Female LC","902","Tokyo","JPN","N"
"2016 Atlanta Classic Swim Meet","2:10.54","5/15/2016","200 Individual Medley LCM Female","USA","United States","Eastin, Ella","F","3/28/1997","75","1/1/1900 12:02:10 AM","","","","""A""","11","200 Metres Individual Medley Female LC","902","Atlanta","USA","N"
"2016 Australian Champs","2:11.03","4/9/2016","200 Individual Medley LCM Female","AUS","Australia","Ngawati, Kotuku","F","6/16/1994","75","1/1/1900 12:02:11 AM","","","","""A""","12","200 Metres Individual Medley Female LC","892","Adelaide","AUS","N"
"2016 Australian Champs","2:11.14","4/9/2016","200 Individual Medley LCM Female","AUS","Australia","Evans, Blair","F","4/3/1991","75","1/1/1900 12:02:11 AM","","","","""A""","13","200 Metres Individual Medley Female LC","890","Adelaide","AUS","N"
"U.S. Olympic Team Trials - Swimming","2:11.24","6/29/2016","200 Individual Medley LCM Female","USA","United States","Cox, Madisyn","F","5/30/1995","75","1/1/1900 12:02:11 AM","","","","""A""","14","200 Metres Individual Medley Female LC","888","Omaha, NE","USA","N"
"German Championships","2:11.33","5/5/2016","200 Individual Medley LCM Female","GER","Germany","Wenk, Alexandra","F","2/7/1995","75","1/1/1900 12:02:11 AM","","","","""A""","15","200 Metres Individual Medley Female LC","886","Berlin","GER","N"
"Edinburgh International","2:11.66","3/11/2016","200 Individual Medley LCM Female","GBR","Great Britain","Willmott, Aimee","F","2/26/1993","75","1/1/1900 12:02:11 AM","","","","""A""","16","200 Metres Individual Medley Female LC","879","Edinburgh","GBR","N"
"2016 Canadian Olympic Swimming Trials","2:11.81","4/5/2016","200 Individual Medley LCM Female","CAN","Canada","Pickrem, Sydney","F","5/21/1997","75","1/1/1900 12:02:11 AM","","","","""A""","17","200 Metres Individual Medley Female LC","876","Toronto","CAN","N"
"LEN European Aquatics Champs","2:11.84","5/16/2016","200 Individual Medley LCM Female","GBR","Great Britain","Miley, Hannah","F","8/8/1989","75","1/1/1900 12:02:11 AM","","","","""A""","18","200 Metres Individual Medley Female LC","876","London","GBR","N"
"Spanish Open National Championships ","2:11.88","3/21/2016","200 Individual Medley LCM Female","ESP","Spain","Belmonte, Mireia","F","11/10/1990","75","1/1/1900 12:02:11 AM","","","","""A""","19","200 Metres Individual Medley Female LC","875","Sabadell","ESP","N"
"2016 CHN National Championships ","2:12.01","4/3/2016","200 Individual Medley LCM Female","CHN","China","Ye, Shiwen","F","3/1/1996","75","1/1/1900 12:02:12 AM","","","","""A""","20","200 Metres Individual Medley Female LC","872","Foshan","CHN","N"
"Japan Swim 2016","2:12.11","4/6/2016","200 Individual Medley LCM Female","JPN","Japan","Ohhashi, Yui","F","10/18/1995","75","1/1/1900 12:02:12 AM","","","","""A""","21","200 Metres Individual Medley Female LC","870","Tokyo","JPN","N"
"Japan Swim 2016","2:12.12","4/4/2016","200 Individual Medley LCM Female","JPN","Japan","Ohashi, Yui","F","10/18/1995","75","1/1/1900 12:02:12 AM","","","","""A""","22","200 Metres Individual Medley Female LC","870","Tokyo","JPN","N"
"Japan Swim 2016","2:12.15","4/6/2016","200 Individual Medley LCM Female","JPN","Japan","Imai, Runa","F","1/1/2000","75","1/1/1900 12:02:12 AM","","","","""A""","23","200 Metres Individual Medley Female LC","869","Tokyo","JPN","N"
"2016 Kitajima Cup","2:12.16","1/29/2016","200 Individual Medley LCM Female","JPN","Japan","Makino, Hiroko","F","8/20/1999","75","1/1/1900 12:02:12 AM","","","","""A""","24","200 Metres Individual Medley Female LC","869","Tokyo","JPN","N"
"2016 CHN National Championships ","2:12.21","4/3/2016","200 Individual Medley LCM Female","CHN","China","Zhou, Min","F","12/16/1997","75","1/1/1900 12:02:12 AM","","","","""A""","25","200 Metres Individual Medley Female LC","868","Foshan","CHN","N"
"U.S. Olympic Team Trials - Swimming","2:12.29","6/28/2016","200 Individual Medley LCM Female","USA","United States","Galat, Bethany","F","8/10/1995","75","1/1/1900 12:02:12 AM","","","","""A""","26","200 Metres Individual Medley Female LC","867","Omaha, NE","USA","N"
"Meeting International de Canet-en-Roussillon","2:12.29","6/8/2016","200 Individual Medley LCM Female","ZIM","Zimbabwe","Coventry, Kirsty","F","9/16/1983","75","1/1/1900 12:02:12 AM","","","","""A""","26","200 Metres Individual Medley Female LC","867","Canet-en-Roussillon","FRA","N"
"Japan Swim 2016","2:12.35","4/6/2016","200 Individual Medley LCM Female","JPN","Japan","Takahashi, Miho","F","12/1/1992","75","1/1/1900 12:02:12 AM","","","","""A""","28","200 Metres Individual Medley Female LC","865","Tokyo","JPN","N"
"2016 Arena Pro Series at Orlan","2:12.43","3/5/2016","200 Individual Medley LCM Female","USA","United States","Beisel, Elizabeth","F","8/18/1992","75","1/1/1900 12:02:12 AM","","","","""A""","29","200 Metres Individual Medley Female LC","864","Orlando","USA","N"
"2016 Australian Champs","2:12.45","4/9/2016","200 Individual Medley LCM Female","AUS","Australia","McMaster, Keryn","F","11/19/1993","75","1/1/1900 12:02:12 AM","","","","""A""","30","200 Metres Individual Medley Female LC","863","Adelaide","AUS","N"
"2016 Canadian Olympic Swimming Trials","2:12.47","4/5/2016","200 Individual Medley LCM Female","CAN","Canada","Seltenreich-Hodgson, Erika","F","4/24/1995","75","1/1/1900 12:02:12 AM","","","","""A""","31","200 Metres Individual Medley Female LC","863","Toronto","CAN","N"
"Flanders Speedo Cup 2016","2:12.53","1/24/2016","200 Individual Medley LCM Female","UZB","Uzbekistan","Amanova, Ranohon","F","3/8/1994","75","1/1/1900 12:02:12 AM","","","","""A""","32","200 Metres Individual Medley Female LC","862","Antwerpen","BEL","N"
"LEN: European Championships","2:12.59","5/19/2016","200 Individual Medley LCM Female","ITA","Italy","Franceschi, Sara","F","2/1/1999","75","1/1/1900 12:02:12 AM","","","","""A""","33","200 Metres Individual Medley Female LC","861","London","GBR","N"
"2016 Arena Pro Swim Series","2:12.64","6/5/2016","200 Individual Medley LCM Female","USA","United States","Bispo, Karlee","F","1/24/1990","75","1/1/1900 12:02:12 AM","","","","""A""","34","200 Metres Individual Medley Female LC","860","Santa Clara","USA","N"
"Championnats de France Elite","2:12.68","4/2/2016","200 Individual Medley LCM Female","FRA","France","Grangeon, Lara","F","9/21/1991","75","1/1/1900 12:02:12 AM","","","","""A""","35","200 Metres Individual Medley Female LC","859","Montpellier","FRA","N"
"National Spring Championships","2:12.71","4/23/2016","200 Individual Medley LCM Female","ITA","Italy","Cusinato, Ilaria","F","10/5/1999","75","1/1/1900 12:02:12 AM","","","","""A""","36","200 Metres Individual Medley Female LC","858","Riccione","ITA","N"
"Japan Swim 2016","2:12.73","4/7/2016","200 Individual Medley LCM Female","JPN","Japan","Omoyo, Rika","F","5/8/1997","75","1/1/1900 12:02:12 AM","","","","""A""","37","200 Metres Individual Medley Female LC","858","Tokyo","JPN","N"
"2016 ST Arena Pro Swim at Austin","2:12.77","1/17/2016","200 Individual Medley LCM Female","USA","United States","Henry, Sarah","F","1/13/1992","75","1/1/1900 12:02:12 AM","","","","""A""","38","200 Metres Individual Medley Female LC","857","Austin","USA","N"
"53rd Trofeo Sette Colli","2:12.88","6/26/2016","200 Individual Medley LCM Female","SUI","Switzerland","Ugolkova, Maria","F","7/18/1989","75","1/1/1900 12:02:12 AM","","","","""A""","39","200 Metres Individual Medley Female LC","855","Rome","ITA","N"
"LEN: European Championships","2:12.91","5/19/2016","200 Individual Medley LCM Female","HUN","Hungary","Verraszto, Evelyn","F","7/17/1989","75","1/1/1900 12:02:12 AM","","","","""A""","40","200 Metres Individual Medley Female LC","855","London","GBR","N"
"National Spring Championships","2:12.95","4/23/2016","200 Individual Medley LCM Female","ITA","Italy","Trombetti, Luisa","F","9/5/1993","75","1/1/1900 12:02:12 AM","","","","""A""","41","200 Metres Individual Medley Female LC","854","Riccione","ITA","N"
"2016 Arena Pro Series at Orlan","2:12.96","3/5/2016","200 Individual Medley LCM Female","RUS","Russia","Efimova, Yulia","F","4/3/1992","75","1/1/1900 12:02:12 AM","","","","""A""","42","200 Metres Individual Medley Female LC","854","Orlando","USA","N"
"Open International Austrian European Qualifier","2:12.98","4/10/2016","200 Individual Medley LCM Female","AUT","Austria","Zaiser, Lisa","F","8/23/1994","75","1/1/1900 12:02:12 AM","","","","""A""","43","200 Metres Individual Medley Female LC","853","Graz","AUT","N"
"U.S. Olympic Team Trials - Swimming","2:13.00","6/28/2016","200 Individual Medley LCM Female","USA","United States","Small, Meghan","F","5/25/1998","75","1/1/1900 12:02:13 AM","","","","""A""","44","200 Metres Individual Medley Female LC","853","Omaha, NE","USA","N"
"Meeting International de Canet-en-Roussillon","2:13.01","6/8/2016","200 Individual Medley LCM Female","ESP","Spain","Gomez Cortes, Beatriz","F","12/29/1994","75","1/1/1900 12:02:13 AM","","","","""A""","45","200 Metres Individual Medley Female LC","853","Canet-en-Roussillon","FRA","N"
"LEN: European Championships","2:13.01","5/18/2016","200 Individual Medley LCM Female","ITA","Italy","Toni, Carlotta","F","2/25/1995","75","1/1/1900 12:02:13 AM","","","","""A""","45","200 Metres Individual Medley Female LC","853","London","GBR","N"
"53rd Trofeo Sette Colli","2:13.08","6/26/2016","200 Individual Medley LCM Female","HUN","Hungary","Sebestyen, Dalma","F","1/23/1997","75","1/1/1900 12:02:13 AM","","","","""A""","47","200 Metres Individual Medley Female LC","851","Rome","ITA","N"
"Hungarian Swimming Championchip","2:13.14","4/16/2016","200 Individual Medley LCM Female","HUN","Hungary","Jakabos, Zsuzsanna","F","4/3/1989","75","1/1/1900 12:02:13 AM","","","","""A""","48","200 Metres Individual Medley Female LC","850","Gyor","HUN","N"
"2016 Australian Champs","2:13.15","4/9/2016","200 Individual Medley LCM Female","AUS","Australia","Fullerton, Ellen","F","11/12/1992","75","1/1/1900 12:02:13 AM","","","","""A""","49","200 Metres Individual Medley Female LC","850","Adelaide","AUS","N"
"88th Dong-A Swimming Meet","2:13.18","4/25/2016","200 Individual Medley LCM Female","KOR","Korea","Kim, Seoyeong","F","3/17/1994","75","1/1/1900 12:02:13 AM","","","","""A""","50","200 Metres Individual Medley Female LC","849","Gwangju","KOR","N"
"Japan Swim 2016","1:55.07","4/4/2016","200 Individual Medley LCM Male","JPN","Japan","Hagino, Kosuke","M","8/15/1994","75","1/1/1900 12:01:55 AM","","","","""A""","1","200 Metres Individual Medley Male LC","974","Tokyo","JPN","N"
"U.S. Olympic Team Trials - Swimming","1:55.91","7/1/2016","200 Individual Medley LCM Male","USA","United States","Phelps, Michael","M","6/30/1985","75","1/1/1900 12:01:55 AM","","","","""A""","2","200 Metres Individual Medley Male LC","953","Omaha, NE","USA","N"
"U.S. Olympic Team Trials - Swimming","1:56.22","7/1/2016","200 Individual Medley LCM Male","USA","United States","Lochte, Ryan","M","8/3/1984","75","1/1/1900 12:01:56 AM","","","","""A""","3","200 Metres Individual Medley Male LC","946","Omaha, NE","USA","N"
"Japan Swim 2016","1:57.57","4/9/2016","200 Individual Medley LCM Male","JPN","Japan","Fujimori, Hiromasa","M","8/7/1991","75","1/1/1900 12:01:57 AM","","","","""A""","4","200 Metres Individual Medley Male LC","914","Tokyo","JPN","N"
"2016 Arena Pro Swim Series","1:57.77","6/5/2016","200 Individual Medley LCM Male","BRA","Brazil","Pereira, Thiago","M","1/26/1986","75","1/1/1900 12:01:57 AM","","","","""A""","5","200 Metres Individual Medley Male LC","909","Santa Clara","USA","N"
"Maria Lenk Trophy - Test Event","1:57.91","4/19/2016","200 Individual Medley LCM Male","BRA","Brazil","Rodrigues, Henrique","M","2/4/1991","75","1/1/1900 12:01:57 AM","","","","""A""","6","200 Metres Individual Medley Male LC","906","Rio de Janeiro","BRA","N"
"2016 Australian Champs","1:57.92","4/7/2016","200 Individual Medley LCM Male","AUS","Australia","Fraser-Holmes, Thomas","M","10/9/1991","75","1/1/1900 12:01:57 AM","","","","""A""","7","200 Metres Individual Medley Male LC","905","Adelaide","AUS","N"
"2016 CHN National Championships ","1:57.93","4/3/2016","200 Individual Medley LCM Male","CHN","China","Wang, Shun","M","2/11/1994","75","1/1/1900 12:01:57 AM","","","","""A""","8","200 Metres Individual Medley Male LC","905","Foshan","CHN","N"
"2016 Kitajima Cup","1:57.95","1/29/2016","200 Individual Medley LCM Male","JPN","Japan","Seto, Daiya","M","5/24/1994","75","1/1/1900 12:01:57 AM","","","","""A""","9","200 Metres Individual Medley Male LC","905","Tokyo","JPN","N"
"U.S. Olympic Team Trials - Swimming","1:58.16","6/30/2016","200 Individual Medley LCM Male","USA","United States","Nolan, David","M","12/5/1992","75","1/1/1900 12:01:58 AM","","","","""A""","10","200 Metres Individual Medley Male LC","900","Omaha, NE","USA","N"
"LEN European Aquatics Champs","1:58.17","5/16/2016","200 Individual Medley LCM Male","HUN","Hungary","Cseh, Laszlo","M","12/3/1985","75","1/1/1900 12:01:58 AM","","","","""A""","11","200 Metres Individual Medley Male LC","900","London","GBR","N"
"LEN European Aquatics Champs","1:58.18","5/16/2016","200 Individual Medley LCM Male","GRE","Greece","Vazaios, Andreas","M","5/9/1994","75","1/1/1900 12:01:58 AM","","","","""A""","12","200 Metres Individual Medley Male LC","899","London","GBR","N"
"German Championships","1:58.31","5/5/2016","200 Individual Medley LCM Male","GER","Germany","Heintz, Philip","M","2/21/1991","75","1/1/1900 12:01:58 AM","","","","""A""","13","200 Metres Individual Medley Male LC","897","Berlin","GER","N"
"2016 Kitajima Cup","1:58.46","1/29/2016","200 Individual Medley LCM Male","JPN","Japan","Fujimori, Takeharu","M","2/17/1994","75","1/1/1900 12:01:58 AM","","","","""A""","14","200 Metres Individual Medley Male LC","893","Tokyo","JPN","N"
"2016 Australian Champs","1:58.72","4/11/2016","200 Individual Medley LCM Male","AUS","Australia","Tranter, Daniel","M","1/11/1992","75","1/1/1900 12:01:58 AM","","","","""A""","15","200 Metres Individual Medley Male LC","887","Adelaide","AUS","N"
